pais,causa,metrica,sexo,edad,anio,valor,limite_superior,limite_inferior
Ecuador,Anomalías congénitas,Número,Ambos,Todas las edades,2000,110026.01398869709,125294.46516862884,95229.43654090488
Ecuador,Anomalías congénitas,Tasa,Ambos,Todas las edades,2000,871.419173829535,992.3471310509932,754.2285129337911
Ecuador,Enfermedades respiratorias crónicas,Número,Ambos,Todas las edades,2001,85247.29420889192,99264.51558339008,74926.57652006357
Ecuador,Enfermedades respiratorias crónicas,Tasa,Ambos,Todas las edades,2001,661.8749150819684,770.7070755983706,581.7430562673137
Uruguay,Enfermedades respiratorias crónicas,Número,Ambos,Todas las edades,2004,47710.83967135819,52104.93873848616,43915.75969161356
Uruguay,Enfermedades respiratorias crónicas,Tasa,Ambos,Todas las edades,2004,1427.363317543843,1558.8214068433554,1313.826058766895
Uruguay,Trastornos neurolágicos,Número,Ambos,Todas las edades,2006,51087.60797939795,73735.05647694677,37332.85322627054
Uruguay,Trastornos neurolágicos,Tasa,Ambos,Todas las edades,2006,1522.5282178533216,2197.474271577412,1112.604890659498
Venezuela,Síndrome de muerte súbita del lactante,Número,Ambos,Todas las edades,2006,1395.589067263645,1636.8417224944883,1200.258493908328
Venezuela,Síndrome de muerte súbita del lactante,Tasa,Ambos,Todas las edades,2006,5.349646126634198,6.274428616601989,4.600894599644699
Bolivia,Enfermedades digestivas,Número,Ambos,Todas las edades,2006,164907.76170705885,233108.45861412463,120878.55650939756
Bolivia,Enfermedades digestivas,Tasa,Ambos,Todas las edades,2006,1745.894767124846,2467.942283941133,1279.75322133263
Venezuela,Hemoglobinopatías y anemias hemolíticos,Número,Ambos,Todas las edades,2001,15795.692928870752,25681.7928849787,10752.527736695702
Venezuela,Hemoglobinopatías y anemias hemolíticos,Tasa,Ambos,Todas las edades,2001,66.5269288435401,108.16434679549432,45.28656329599126
Uruguay,Neoplasias,Número,Ambos,Todas las edades,2003,211000.90954886025,217697.4986545584,203913.1261471825
Uruguay,Neoplasias,Tasa,Ambos,Todas las edades,2003,6325.882379965926,6526.648505193452,6113.388110488359
Ecuador,Enfermedades digestivas,Número,Ambos,Todas las edades,2001,186938.67144288984,203828.77654024007,173245.32938192977
Ecuador,Enfermedades digestivas,Tasa,Ambos,Todas las edades,2001,1451.424569366481,1582.5623020156909,1345.1070645366217
Ecuador,Anomalías congénitas,Número,Ambos,Todas las edades,2001,110125.73349946576,125374.12750151686,96234.72633259743
Ecuador,Anomalías congénitas,Tasa,Ambos,Todas las edades,2001,855.0354727938728,973.4266731117748,747.1832614797582
Perú,Neoplasias,Número,Ambos,Todas las edades,2000,565272.3100316621,594127.5437449325,522738.4481279852
Perú,Neoplasias,Tasa,Ambos,Todas las edades,2000,2199.509623290752,2311.787127616209,2034.0077281641045
Perú,Neoplasias,Número,Ambos,Todas las edades,2001,564802.4674129924,592360.6254075705,520632.96154680033
Perú,Neoplasias,Tasa,Ambos,Todas las edades,2001,2165.957785640317,2271.640409761389,1996.5723975824956
Venezuela,Anomalías congénitas,Número,Ambos,Todas las edades,2001,213331.0665289673,234721.15387308924,193918.20358197423
Venezuela,Anomalías congénitas,Tasa,Ambos,Todas las edades,2001,898.489274702795,988.57818850401,816.7278630483871
Perú,Síndrome de muerte súbita del lactante,Número,Ambos,Todas las edades,2001,7540.223102536672,12487.463769545657,4127.063492809253
Perú,Síndrome de muerte súbita del lactante,Tasa,Ambos,Todas las edades,2001,28.91595890012678,47.88810413388537,15.826852430419263
Paraguay,Enfermedades respiratorias crónicas,Número,Ambos,Todas las edades,2003,33410.515600471,40646.12226957164,27963.44280497476
Paraguay,Enfermedades respiratorias crónicas,Tasa,Ambos,Todas las edades,2003,614.5564063492646,747.6488879348096,514.3623979013428
Perú,Síndrome de muerte súbita del lactante,Número,Ambos,Todas las edades,2000,8881.364534183238,15258.37085257612,4899.683626939155
Perú,Síndrome de muerte súbita del lactante,Tasa,Ambos,Todas las edades,2000,34.5579403310858,59.37126749424619,19.064972929470333
Perú,Accidentes de tránsito,Número,Ambos,Todas las edades,2001,202774.51439690392,231196.3315757998,157925.2174748433
Perú,Accidentes de tránsito,Tasa,Ambos,Todas las edades,2001,777.6188376072694,886.6135034461861,605.6265226767463
Uruguay,Síndrome de muerte súbita del lactante,Número,Ambos,Todas las edades,2003,2808.378959556558,3232.8786339606595,2474.1666075933776
Uruguay,Síndrome de muerte súbita del lactante,Tasa,Ambos,Todas las edades,2003,84.19620092875489,96.92285227995372,74.17639564463937
Uruguay,Accidentes de tránsito,Número,Ambos,Todas las edades,2003,25668.42282540213,28157.602376503764,23435.363691451832
Uruguay,Accidentes de tránsito,Tasa,Ambos,Todas las edades,2003,769.5484537005098,844.1749427358053,702.6005459446571
Perú,Enfermedades ginecológicas,Número,Ambos,Todas las edades,2002,96789.31707640362,133467.40793618507,65381.634032639406
Perú,Enfermedades ginecológicas,Tasa,Ambos,Todas las edades,2002,365.7194014979654,504.3079342255869,247.04515735451213
Paraguay,Neoplasias,Número,Ambos,Todas las edades,2001,110248.03390985091,116195.17901974266,101074.59196498008
Paraguay,Neoplasias,Tasa,Ambos,Todas las edades,2001,2093.2530468342206,2206.170068387871,1919.0790990542607
Perú,Diabetes y enfermedades renales,Número,Ambos,Todas las edades,2001,215561.27565954468,238947.2269506769,186994.07891925843
Perú,Diabetes y enfermedades renales,Tasa,Ambos,Todas las edades,2001,826.6547160034759,916.3373682511584,717.1025349073938
Ecuador,Caídas,Número,Ambos,Todas las edades,2005,105663.83184825593,127404.74378422314,87536.7972382827
Ecuador,Caídas,Tasa,Ambos,Todas las edades,2005,763.1234141771487,920.140234916022,632.206672861767
Ecuador,Ahogamientos,Número,Ambos,Todas las edades,2005,42715.87027538591,45853.69693407186,39875.08473547187
Ecuador,Ahogamientos,Tasa,Ambos,Todas las edades,2005,308.50178527420775,331.16374018335154,287.98511535750885
Ecuador,Diabetes y enfermedades renales,Número,Ambos,Todas las edades,2005,271035.424284893,287686.6338518645,254118.2658482424
Ecuador,Diabetes y enfermedades renales,Tasa,Ambos,Todas las edades,2005,1957.4671363449477,2077.7252007427546,1835.28834083342
Venezuela,Accidentes de tránsito,Número,Ambos,Todas las edades,2006,367211.61013869714,389069.0622376145,346486.250852535
Venezuela,Accidentes de tránsito,Tasa,Ambos,Todas las edades,2006,1407.6150450829518,1491.4001912279634,1328.1694972285886
Bolivia,Anomalías congénitas,Número,Ambos,Todas las edades,2006,180272.2049106728,242075.50501502363,128902.07083341086
Bolivia,Anomalías congénitas,Tasa,Ambos,Todas las edades,2006,1908.5596454258907,2562.8772901884786,1364.6989602550354
Ecuador,Neoplasias,Número,Ambos,Todas las edades,2003,362278.4369677742,373080.1178501247,352705.854544038
Ecuador,Neoplasias,Tasa,Ambos,Todas las edades,2003,2710.0713455304767,2790.874735563395,2638.4623876625174
Bolivia,Trastornos neurolágicos,Número,Ambos,Todas las edades,2003,82824.43490206075,106351.94697806048,62006.52376971763
Bolivia,Trastornos neurolágicos,Tasa,Ambos,Todas las edades,2003,929.1579206757946,1193.0990417357905,695.6141960078929
Perú,Caídas,Número,Ambos,Todas las edades,2003,127213.16463339396,158922.0496217326,99981.23345125106
Perú,Caídas,Tasa,Ambos,Todas las edades,2003,473.4062437823573,591.4064851891003,372.0663683926545
Perú,Ahogamientos,Número,Ambos,Todas las edades,2003,57691.79932037308,70482.51058356026,46364.59524041689
Perú,Ahogamientos,Tasa,Ambos,Todas las edades,2003,214.6920728842082,262.2909404374222,172.53944543011048
Perú,Accidentes de tránsito,Número,Ambos,Todas las edades,2000,209206.93020910796,237259.00794355417,162776.34567312448
Perú,Accidentes de tránsito,Tasa,Ambos,Todas las edades,2000,814.0371429626118,923.1895175531135,633.3728583522604
Bolivia,Enfermedades cardiovasculares,Número,Ambos,Todas las edades,2004,329666.9384392118,404973.3532982993,263328.38468379795
Bolivia,Enfermedades cardiovasculares,Tasa,Ambos,Todas las edades,2004,3623.921515406263,4451.740460029606,2894.683353419606
Paraguay,Caídas,Número,Ambos,Todas las edades,2003,20614.221517119306,25947.811159823614,16427.007104571705
Paraguay,Caídas,Tasa,Ambos,Todas las edades,2003,379.180077516371,477.2866653630971,302.1600317092114
Paraguay,Ahogamientos,Número,Ambos,Todas las edades,2003,11693.238167553183,13962.164191544822,10404.783127093342
Paraguay,Ahogamientos,Tasa,Ambos,Todas las edades,2003,215.0866066471668,256.8214616326725,191.38663419309225
Paraguay,Diabetes y enfermedades renales,Número,Ambos,Todas las edades,2003,80642.12623563863,91404.82954902857,69168.23360276491
Paraguay,Diabetes y enfermedades renales,Tasa,Ambos,Todas las edades,2003,1483.3394339786585,1681.3096883134049,1272.2874913023606
Paraguay,Enfermedades ginecológicas,Número,Ambos,Todas las edades,2005,15180.186185345434,20630.033102347606,10103.224759184932
Paraguay,Enfermedades ginecológicas,Tasa,Ambos,Todas las edades,2005,271.79012193525875,369.3656417619154,180.8908438744364
Paraguay,Hemoglobinopatías y anemias hemolíticos,Número,Ambos,Todas las edades,2005,5059.705788982408,7882.787550605772,3272.966309839714
Paraguay,Hemoglobinopatías y anemias hemolíticos,Tasa,Ambos,Todas las edades,2005,90.590328508067,141.13554098810474,58.60006600578377
Ecuador,Enfermedades ginecológicas,Número,Ambos,Todas las edades,2002,50757.18031162731,70626.11962023802,35076.741721409206
Ecuador,Enfermedades ginecológicas,Tasa,Ambos,Todas las edades,2002,386.6520108998032,538.007253467535,267.20343090628745
Ecuador,Hemoglobinopatías y anemias hemolíticos,Número,Ambos,Todas las edades,2002,14854.38587123385,19018.61826495744,12249.53871586108
Ecuador,Hemoglobinopatías y anemias hemolíticos,Tasa,Ambos,Todas las edades,2002,113.15597384511308,144.87776806224545,93.31307901667846
Paraguay,Trastornos neurolágicos,Número,Ambos,Todas las edades,2001,61474.29690488852,83063.1126546309,44543.42612320015
Paraguay,Trastornos neurolágicos,Tasa,Ambos,Todas las edades,2001,1167.1977697431882,1577.099450009371,845.7353763339311
Perú,Diabetes y enfermedades renales,Número,Ambos,Todas las edades,2000,213233.7892953244,237199.01199154792,188652.06780134115
Perú,Diabetes y enfermedades renales,Tasa,Ambos,Todas las edades,2000,829.7059014610998,922.9560695821896,734.0568982752883
Perú,Enfermedades respiratorias crónicas,Número,Ambos,Todas las edades,2005,223151.51160425824,272209.06437869254,181360.36694532397
Perú,Enfermedades respiratorias crónicas,Tasa,Ambos,Todas las edades,2005,805.5207318718686,982.6061368983214,654.6652293058468
Perú,Caídas,Número,Ambos,Todas las edades,2002,121948.24235795536,152030.57153139493,96222.48675915228
Perú,Caídas,Tasa,Ambos,Todas las edades,2002,460.782652011842,574.449033315995,363.5776274815995
Perú,Ahogamientos,Número,Ambos,Todas las edades,2002,60482.95802650364,73573.71257389965,47408.61380445675
Perú,Ahogamientos,Tasa,Ambos,Todas las edades,2002,228.5354611275802,277.9990079614861,179.13392087194535
Venezuela,Diabetes y enfermedades renales,Número,Ambos,Todas las edades,2006,415291.6283813868,464879.9874822245,370107.99616111926
Venezuela,Diabetes y enfermedades renales,Tasa,Ambos,Todas las edades,2006,1591.9179243429792,1782.0026558822433,1418.7176257992564
Ecuador,Enfermedades ginecológicas,Número,Ambos,Todas las edades,2003,51986.87754181332,72279.13948725532,36075.05117439512
Ecuador,Enfermedades ginecológicas,Tasa,Ambos,Todas las edades,2003,388.8946533745885,540.6935793460858,269.8641500569641
Ecuador,Hemoglobinopatías y anemias hemolíticos,Número,Ambos,Todas las edades,2003,14634.069438263712,18812.30543804741,12177.499029465356
Ecuador,Hemoglobinopatías y anemias hemolíticos,Tasa,Ambos,Todas las edades,2003,109.47207508425238,140.72791728301112,91.09537806390308
Paraguay,Enfermedades digestivas,Número,Ambos,Todas las edades,2003,46835.71467092685,52378.87709789734,41483.31606462366
Paraguay,Enfermedades digestivas,Tasa,Ambos,Todas las edades,2003,861.5008771836663,963.4623680407908,763.0483153563313
Paraguay,Enfermedades cardiovasculares,Número,Ambos,Todas las edades,2006,191196.98830496625,205091.86675620332,177834.96367134544
Paraguay,Enfermedades cardiovasculares,Tasa,Ambos,Todas las edades,2006,3382.3239143447704,3628.1278890264825,3145.946260789517
Uruguay,Hemoglobinopatías y anemias hemolíticos,Número,Ambos,Todas las edades,2004,2573.637565779117,3944.4248057091504,1893.932348561776
Uruguay,Hemoglobinopatías y anemias hemolíticos,Tasa,Ambos,Todas las edades,2004,76.99541402645306,118.00520207275088,56.66069972500619
Uruguay,Anomalías congénitas,Número,Ambos,Todas las edades,2004,22619.715411595003,24860.334894303825,19318.495945099843
Uruguay,Anomalías congénitas,Tasa,Ambos,Todas las edades,2004,676.7131380245678,743.7456631325377,577.950684835852
Venezuela,Enfermedades digestivas,Número,Ambos,Todas las edades,2004,211146.2827337249,239200.14450898656,190794.34293503617
Venezuela,Enfermedades digestivas,Tasa,Ambos,Todas las edades,2004,841.0142051995994,952.7552027593586,759.9506399193651
Venezuela,Trastornos neurolágicos,Número,Ambos,Todas las edades,2004,274187.1420658451,369440.7904609561,207558.37162084976
Venezuela,Trastornos neurolágicos,Tasa,Ambos,Todas las edades,2004,1092.1114896029624,1471.5151445486774,826.7232398373221
Uruguay,Diabetes y enfermedades renales,Número,Ambos,Todas las edades,2003,41218.0635791864,45366.657640203724,36938.438310424346
Uruguay,Diabetes y enfermedades renales,Tasa,Ambos,Todas las edades,2003,1235.7322188296655,1360.1085455873647,1107.4275298195462
Ecuador,Síndrome de muerte súbita del lactante,Número,Ambos,Todas las edades,2006,1971.7148163753172,2224.585084224711,1735.365325057731
Ecuador,Síndrome de muerte súbita del lactante,Tasa,Ambos,Todas las edades,2006,13.996898237462911,15.791985121718604,12.31908978820152
Ecuador,Accidentes de tránsito,Número,Ambos,Todas las edades,2006,220054.534128462,229705.6203165281,209710.2528628434
Ecuador,Accidentes de tránsito,Tasa,Ambos,Todas las edades,2006,1562.133070821384,1630.644637572033,1488.7006195297054
Perú,Enfermedades digestivas,Número,Ambos,Todas las edades,2002,352024.5602701094,392706.7049847437,319755.80389923515
Perú,Enfermedades digestivas,Tasa,Ambos,Todas las edades,2002,1330.1283177041362,1483.846207922796,1208.2004993920789
Paraguay,Enfermedades ginecológicas,Número,Ambos,Todas las edades,2006,15465.30933733627,21164.06551777979,10373.94188050165
Paraguay,Enfermedades ginecológicas,Tasa,Ambos,Todas las edades,2006,273.5853010978274,374.39776410791296,183.51770087757245
Paraguay,Hemoglobinopatías y anemias hemolíticos,Número,Ambos,Todas las edades,2006,5109.470325739614,7941.706776839971,3328.714444444477
Paraguay,Hemoglobinopatías y anemias hemolíticos,Tasa,Ambos,Todas las edades,2006,90.38784462869694,140.49083612747506,58.88581493507231
Perú,Hemoglobinopatías y anemias hemolíticos,Número,Ambos,Todas las edades,2005,22930.9022054018,31763.81213750996,16078.238280671378
Perú,Hemoglobinopatías y anemias hemolíticos,Tasa,Ambos,Todas las edades,2005,82.77477931556635,114.65935863980644,58.03838913726438
Perú,Anomalías congénitas,Número,Ambos,Todas las edades,2005,234414.30915860587,271908.1161906533,192353.5095586775
Perú,Anomalías congénitas,Tasa,Ambos,Todas las edades,2005,846.1765932804714,981.5197897660876,694.347704319435
Ecuador,Caídas,Número,Ambos,Todas las edades,2006,106570.06837455896,128694.19089722483,88838.10797413613
Ecuador,Caídas,Tasa,Ambos,Todas las edades,2006,756.5244171265737,913.5801378479874,630.6479753540751
Ecuador,Ahogamientos,Número,Ambos,Todas las edades,2006,46317.049609450405,49963.079430164165,42938.03870576789
Ecuador,Ahogamientos,Tasa,Ambos,Todas las edades,2006,328.797564768918,354.6801660190834,304.81048947317754
Ecuador,Diabetes y enfermedades renales,Número,Ambos,Todas las edades,2006,278236.2810095714,295196.6899120412,259591.31220312227
Ecuador,Diabetes y enfermedades renales,Tasa,Ambos,Todas las edades,2006,1975.156284731083,2095.5556018646034,1842.7985376283405
Paraguay,Anomalías congénitas,Número,Ambos,Todas las edades,2003,48637.42160765367,54572.80430357136,42636.838339525726
Paraguay,Anomalías congénitas,Tasa,Ambos,Todas las edades,2003,894.6416569779698,1003.8176871694756,784.266320860492
Perú,Enfermedades digestivas,Número,Ambos,Todas las edades,2003,351004.3202850288,394790.3771586469,316877.5460874798
Perú,Enfermedades digestivas,Tasa,Ambos,Todas las edades,2003,1306.2141587026872,1469.1579292968418,1179.2160761392302
Perú,Enfermedades respiratorias crónicas,Número,Ambos,Todas las edades,2006,222334.31317198728,269889.5200649176,182606.72931908
Perú,Enfermedades respiratorias crónicas,Tasa,Ambos,Todas las edades,2006,790.3006642830735,959.3385022191802,649.0865823836816
Venezuela,Enfermedades digestivas,Número,Ambos,Todas las edades,2003,209345.10881525945,236916.150520427,189354.61358091715
Venezuela,Enfermedades digestivas,Tasa,Ambos,Todas las edades,2003,850.0244101758867,961.9738060609916,768.8550481742603
Venezuela,Trastornos neurolágicos,Número,Ambos,Todas las edades,2003,269171.4752355831,353833.050302463,201241.15586824252
Venezuela,Trastornos neurolágicos,Tasa,Ambos,Todas las edades,2003,1092.9432541708477,1436.7029236374624,817.119137810722
Ecuador,Enfermedades cardiovasculares,Número,Ambos,Todas las edades,2003,374397.724259863,388815.60631603934,358495.4989660363
Ecuador,Enfermedades cardiovasculares,Tasa,Ambos,Todas las edades,2003,2800.7312630608767,2908.5861200894187,2681.7725818330405
Perú,Hemoglobinopatías y anemias hemolíticos,Número,Ambos,Todas las edades,2006,22367.95766812305,31331.901382027805,16063.190006887104
Perú,Hemoglobinopatías y anemias hemolíticos,Tasa,Ambos,Todas las edades,2006,79.5082484191224,111.37112451155448,57.09757325279818
Perú,Anomalías congénitas,Número,Ambos,Todas las edades,2006,235347.6579779067,273698.0495028943,196916.32212409173
Perú,Anomalías congénitas,Tasa,Ambos,Todas las edades,2006,836.5573796678344,972.876148756205,699.9508891030545
Bolivia,Enfermedades ginecológicas,Número,Ambos,Todas las edades,2004,31600.145835495616,43756.44896035596,21407.77563156844
Bolivia,Enfermedades ginecológicas,Tasa,Ambos,Todas las edades,2004,347.37013340009014,481.0004229600633,235.32872017900576
Bolivia,Hemoglobinopatías y anemias hemolíticos,Número,Ambos,Todas las edades,2004,14405.98722720472,19968.61126484905,10302.21142143139
Bolivia,Hemoglobinopatías y anemias hemolíticos,Tasa,Ambos,Todas las edades,2004,158.36033576949507,219.50845401142303,113.24886202767814
Paraguay,Síndrome de muerte súbita del lactante,Número,Ambos,Todas las edades,2004,1089.408445840586,1769.5693353964607,548.3964101044335
Paraguay,Síndrome de muerte súbita del lactante,Tasa,Ambos,Todas las edades,2004,19.759354439560816,32.09590290673519,9.94664497233197
Paraguay,Accidentes de tránsito,Número,Ambos,Todas las edades,2004,59507.18657215207,68311.16153409731,48548.173004049226
Paraguay,Accidentes de tránsito,Tasa,Ambos,Todas las edades,2004,1079.3229992566864,1239.0067821521525,880.5517906921925
Perú,Trastornos neurolágicos,Número,Ambos,Todas las edades,2002,233911.9496088857,319098.75162805826,168785.74259403304
Perú,Trastornos neurolágicos,Tasa,Ambos,Todas las edades,2002,883.8386383763358,1205.7178208214884,637.7586145602452
Perú,Trastornos neurolágicos,Número,Ambos,Todas las edades,2003,240902.53474267243,330074.772687221,175633.1340917704
Perú,Trastornos neurolágicos,Tasa,Ambos,Todas las edades,2003,896.485551781016,1228.3277344407331,653.5944808363178
Ecuador,Neoplasias,Número,Ambos,Todas las edades,2004,365163.6080223372,374952.0522081773,355050.5456762362
Ecuador,Neoplasias,Tasa,Ambos,Todas las edades,2004,2683.6789732875145,2755.616705486528,2609.3555407834806
Venezuela,Enfermedades cardiovasculares,Número,Ambos,Todas las edades,2003,820629.22720859,852811.2895092744,788836.8604889538
Venezuela,Enfermedades cardiovasculares,Tasa,Ambos,Todas las edades,2003,3332.081073108067,3462.7530466745675,3202.991418604596
Ecuador,Trastornos neurolágicos,Número,Ambos,Todas las edades,2004,151176.6702652216,200151.9859332253,109726.67638947388
Ecuador,Trastornos neurolágicos,Tasa,Ambos,Todas las edades,2004,1111.035279335879,1470.967161869749,806.4088747231938
Paraguay,Caídas,Número,Ambos,Todas las edades,2004,21162.130808862552,26796.739989748443,16815.64900474119
Paraguay,Caídas,Tasa,Ambos,Todas las edades,2004,383.83220264647497,486.031006372125,304.99705604866404
Paraguay,Ahogamientos,Número,Ambos,Todas las edades,2004,11676.371729079685,13975.745262739732,10276.421151182682
Paraguay,Ahogamientos,Tasa,Ambos,Todas las edades,2004,211.78242966983024,253.48775774398285,186.3905578038188
Paraguay,Diabetes y enfermedades renales,Número,Ambos,Todas las edades,2004,85960.29925685773,97981.57845605924,72514.09408554384
Paraguay,Diabetes y enfermedades renales,Tasa,Ambos,Todas las edades,2004,1559.121399537519,1777.159654538069,1315.2382766725757
Venezuela,Enfermedades ginecológicas,Número,Ambos,Todas las edades,2003,69402.04771465318,96979.62159840202,45964.66852071166
Venezuela,Enfermedades ginecológicas,Tasa,Ambos,Todas las edades,2003,281.7999188397885,393.7758379681502,186.6348369415552
Perú,Enfermedades cardiovasculares,Número,Ambos,Todas las edades,2004,505607.64943389775,554162.306348894,457361.5480103376
Perú,Enfermedades cardiovasculares,Tasa,Ambos,Todas las edades,2004,1853.0691958107732,2031.023661379245,1676.2455965909792
Venezuela,Caídas,Número,Ambos,Todas las edades,2003,166618.99408961402,217675.93710332207,128704.66109889792
Venezuela,Caídas,Tasa,Ambos,Todas las edades,2003,676.5393897982494,883.8508866668478,522.5921171820742
Venezuela,Ahogamientos,Número,Ambos,Todas las edades,2003,44483.04465151449,48212.94148878176,40653.42475701476
Venezuela,Ahogamientos,Tasa,Ambos,Todas las edades,2003,180.6188547070325,195.76371945719427,165.0690746790087
Perú,Enfermedades ginecológicas,Número,Ambos,Todas las edades,2004,101435.08810996744,140046.93854468924,67881.49494542218
Perú,Enfermedades ginecológicas,Tasa,Ambos,Todas las edades,2004,371.7630406924978,513.2767830457772,248.78798291478776
Uruguay,Neoplasias,Número,Ambos,Todas las edades,2004,209345.7360387025,216125.49987536852,201935.2069818405
Uruguay,Neoplasias,Tasa,Ambos,Todas las edades,2004,6262.988167136442,6465.818095696193,6041.287660244975
Perú,Caídas,Número,Ambos,Todas las edades,2004,132461.34948454786,166219.73818092153,104211.24403201476
Perú,Caídas,Tasa,Ambos,Todas las edades,2004,485.4753416807868,609.2009820335345,381.937746371246
Perú,Ahogamientos,Número,Ambos,Todas las edades,2004,54626.7895630675,67439.92879064009,43457.24001572509
Perú,Ahogamientos,Tasa,Ambos,Todas las edades,2004,200.2090378155801,247.16962797048373,159.27225962316797
Uruguay,Enfermedades digestivas,Número,Ambos,Todas las edades,2007,39707.22275869757,44553.712758096255,36070.50411204071
Uruguay,Enfermedades digestivas,Tasa,Ambos,Todas las edades,2007,1180.610755576985,1324.7109424588064,1072.4805754497445
Bolivia,Neoplasias,Número,Ambos,Todas las edades,2004,245384.2341261069,281227.8570778254,219558.3847634888
Bolivia,Neoplasias,Tasa,Ambos,Todas las edades,2004,2697.429138030043,3091.446436276026,2413.533969160721
Bolivia,Enfermedades respiratorias crónicas,Número,Ambos,Todas las edades,2007,92758.59375664715,119246.1317666598,71131.34694879297
Bolivia,Enfermedades respiratorias crónicas,Tasa,Ambos,Todas las edades,2007,964.9171588143186,1240.4525985565376,739.9406828065063
Uruguay,Trastornos neurolágicos,Número,Ambos,Todas las edades,2007,52593.36125353859,76555.89903301292,38013.30770950788
Uruguay,Trastornos neurolágicos,Tasa,Ambos,Todas las edades,2007,1563.7529812953926,2276.2286436022064,1130.2457542707937
Venezuela,Enfermedades cardiovasculares,Número,Ambos,Todas las edades,2004,828736.8207943867,858733.8948425291,797603.0595670709
Venezuela,Enfermedades cardiovasculares,Tasa,Ambos,Todas las edades,2004,3300.931608343729,3420.412591206816,3176.923100524129
Bolivia,Enfermedades digestivas,Número,Ambos,Todas las edades,2007,166656.85651378508,232968.70005083425,123211.44745137628
Bolivia,Enfermedades digestivas,Tasa,Ambos,Todas las edades,2007,1733.6405606373607,2423.446572890796,1281.7016191522632
Venezuela,Neoplasias,Número,Ambos,Todas las edades,2007,648189.2761937383,665041.3136388056,629522.3877513378
Venezuela,Neoplasias,Tasa,Ambos,Todas las edades,2007,2440.989543397975,2504.4519435010943,2370.692669985866
Bolivia,Anomalías congénitas,Número,Ambos,Todas las edades,2007,181799.3991446537,250482.9564111109,129392.32963435742
Bolivia,Anomalías congénitas,Tasa,Ambos,Todas las edades,2007,1891.1601889634996,2605.637848129837,1345.9979720121923
Venezuela,Síndrome de muerte súbita del lactante,Número,Ambos,Todas las edades,2007,1438.881184051565,1713.5686227607905,1235.283572256665
Venezuela,Síndrome de muerte súbita del lactante,Tasa,Ambos,Todas las edades,2007,5.418623932019773,6.453058147792852,4.651903994333532
Venezuela,Accidentes de tránsito,Número,Ambos,Todas las edades,2007,410428.5928539975,435882.31636241055,386373.34975037246
Venezuela,Accidentes de tránsito,Tasa,Ambos,Todas las edades,2007,1545.6162887346295,1641.4714273593063,1455.027630396051
Venezuela,Diabetes y enfermedades renales,Número,Ambos,Todas las edades,2007,434744.43646984256,488773.7206729909,388263.38152897067
Venezuela,Diabetes y enfermedades renales,Tasa,Ambos,Todas las edades,2007,1637.1863319073866,1840.653008418312,1462.1452239411644
Ecuador,Síndrome de muerte súbita del lactante,Número,Ambos,Todas las edades,2007,1554.2511881686664,1784.6003526699649,1356.5261025854204
Ecuador,Síndrome de muerte súbita del lactante,Tasa,Ambos,Todas las edades,2007,10.847762677713115,12.455464887330749,9.467757424916872
Ecuador,Accidentes de tránsito,Número,Ambos,Todas las edades,2007,231333.72279284036,241321.2022512293,221264.3685808938
Ecuador,Accidentes de tránsito,Tasa,Ambos,Todas las edades,2007,1614.5738496525962,1684.2806047368854,1544.2956567578372
Paraguay,Enfermedades cardiovasculares,Número,Ambos,Todas las edades,2007,198366.82535661236,213469.33342258367,184409.65224002127
Paraguay,Enfermedades cardiovasculares,Tasa,Ambos,Todas las edades,2007,3470.204368725251,3734.405751063373,3226.039332373144
Bolivia,Trastornos neurolágicos,Número,Ambos,Todas las edades,2004,84970.77723086957,108072.99838909482,62790.86225390261
Bolivia,Trastornos neurolágicos,Tasa,Ambos,Todas las edades,2004,934.056139343558,1188.0113485172074,690.2395422790845
Uruguay,Enfermedades respiratorias crónicas,Número,Ambos,Todas las edades,2005,46857.11961742073,51505.9117622568,43018.22847624458
Uruguay,Enfermedades respiratorias crónicas,Tasa,Ambos,Todas las edades,2005,1399.173388816464,1537.9882863667467,1284.5424774170358
Uruguay,Enfermedades cardiovasculares,Número,Ambos,Todas las edades,2002,205792.75176161024,216269.4726712872,193581.7680296523
Uruguay,Enfermedades cardiovasculares,Tasa,Ambos,Todas las edades,2002,6184.312966306531,6499.150687321816,5817.358618408097
Bolivia,Enfermedades cardiovasculares,Número,Ambos,Todas las edades,2005,337666.7819565393,415983.7535297685,270896.09532173024
Bolivia,Enfermedades cardiovasculares,Tasa,Ambos,Todas las edades,2005,3641.066082435726,4485.55918661993,2921.076745615978
Venezuela,Enfermedades ginecológicas,Número,Ambos,Todas las edades,2004,70892.53458082362,99059.81376419516,46622.7816166772
Venezuela,Enfermedades ginecológicas,Tasa,Ambos,Todas las edades,2004,282.3711971300245,394.5639461963799,185.70263761163295
Ecuador,Caídas,Número,Ambos,Todas las edades,2007,107185.1872263924,130338.67958911536,89409.17586536746
Ecuador,Caídas,Tasa,Ambos,Todas las edades,2007,748.0898084228941,909.6876197824596,624.0236638584896
Ecuador,Ahogamientos,Número,Ambos,Todas las edades,2007,43926.28156034721,47419.6980534642,40692.18394897302
Ecuador,Ahogamientos,Tasa,Ambos,Todas las edades,2007,306.57970944999096,330.9617098243276,284.00760293863385
Ecuador,Diabetes y enfermedades renales,Número,Ambos,Todas las edades,2007,282484.13543055305,301727.0491078675,263642.5381250881
